user_id,firm_id,user_title,month,query_count,active_days,total_documents_processed,avg_feedback_score,engagement_level
78e0a0a220c5a111ea2ed914ac25a0ac,1068,Senior Associate,2024-05,1,1,1,4.0,Occasional User
79290dbd27872cd8c951858352c5bce2,1050,Junior Associate,2024-05,2,1,2,4.5,Occasional User
7977bfabc2530903f588919ed3c85e76,101169,Partner,2024-05,2,2,3,3.0,Occasional User
799796e48546de3b7914f28a8b5269e8,1055,Junior Associate,2024-05,3,1,14,3.67,Occasional User
79aa52c12eddcbde2ad64b0789c6c905,1035,Junior Associate,2024-05,6,5,13,4.17,Regular User
79c6e47b053a9f06f05f04957c8fc2fd,1037,Junior Associate,2024-05,2,1,42,3.5,Occasional User
79c7548ea77ee73c165172ed3adc1bfb,1068,Junior Associate,2024-05,2,1,66,5.0,Occasional User
79df09c35ecf0df2a5cc31dc2bd6fe79,1037,Associate,2024-05,3,3,3,3.0,Occasional User
79e63c96cfa5a09039ad14c725f9e85c,1055,Junior Associate,2024-05,17,3,131,4.06,Regular User
7a0296f1ec9ac1389f37735e5a0b8860,1063,Partner,2024-05,5,3,7,4.4,Regular User
7a3ea656a9b59dc73e44639e8e1e4f44,1068,Associate,2024-05,4,1,53,5.0,Occasional User
7a514c3b4c387256f1108d903af70ccc,101084,Junior Associate,2024-05,2,1,15,3.5,Occasional User
7a7ad1f4b2e647624f9f2c63521af118,101169,Junior Associate,2024-05,1,1,1,4.0,Occasional User
7aa9439045c8153df23a582cbfef125b,1022,Junior Associate,2024-05,1,1,7,5.0,Occasional User
7ac411139133a78164656677ce44cc03,1072,Junior Associate,2024-05,3,2,5,4.0,Occasional User
7b18427f7d1420b6fb8daa759a8c80c6,1037,Senior Associate,2024-05,1,1,1,5.0,Occasional User
7b7697456836e147632b6dc524b532d2,1050,Senior Associate,2024-05,3,2,37,4.67,Occasional User
7be0420f10abbb27c03ad56b26713111,1080,Partner,2024-05,4,4,54,4.25,Occasional User
7c00c1371fc386ae120a47481b328b92,1738,Junior Associate,2024-05,2,1,12,3.5,Occasional User
7c8385eff390677ce5cc0ae1764a4f5e,1055,Junior Associate,2024-05,1,1,1,5.0,Occasional User
7cbdbe447420dfd4362b1a81e779fb51,1738,Associate,2024-05,2,1,2,4.5,Occasional User
7cc518e33a60fc8166e5c8b323c38be9,1068,Junior Associate,2024-05,1,1,1,4.0,Occasional User
7d06c30d2f66450d40f6bde45ee519bf,1069,Junior Associate,2024-05,4,3,17,4.75,Occasional User
7d37ad81afe52e1a3a14a770ee41085d,1080,Associate,2024-05,1,1,24,4.0,Occasional User
7d4d14d9c69f86618d195f6d696cb7f5,1063,Partner,2024-05,2,1,5,4.0,Occasional User
7db639d19b747fccbc5b7ab8f79220c7,1068,Junior Associate,2024-05,14,8,65,4.29,Regular User
7de67c493c24c91f182b925f08844b5a,1024,Junior Associate,2024-05,1,1,41,5.0,Occasional User
7e083fb98bde56754ae859f45d673a81,1068,Senior Associate,2024-05,9,4,103,4.22,Regular User
7e4b257da18652b81d09d2a3ed802d88,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
7ea6363c5fee602d2259eca41f242f30,1068,Junior Associate,2024-05,3,2,4,4.33,Occasional User
7ee7534c6cdb317928bd969b0298efa6,1738,Junior Associate,2024-05,2,1,20,4.5,Occasional User
7f0fb6e93449f27f47047af223681a65,1063,Associate,2024-05,3,3,14,3.67,Occasional User
7f27d9ed0936bdffbfef66faf200989b,1286,Junior Associate,2024-05,3,2,45,2.67,Occasional User
7f38926f458ead1f08f0016d03af0560,1068,Partner,2024-05,12,5,86,3.67,Regular User
7f3cec2d66c6b67f1cc35d17cc5be086,1222,Partner,2024-05,5,4,56,4.2,Regular User
7f7dfda00440ce0c722424d60c013e7f,1024,Associate,2024-05,4,4,57,3.75,Occasional User
7fd07d9dddac63197900dd56a9938383,1787,Associate,2024-05,6,2,45,4.0,Occasional User
7fd45e898fd965d0d21c09621fb73aa8,101169,Junior Associate,2024-05,1,1,15,4.0,Occasional User
7fe83daf7ace5d0d1eb716da640263cd,101169,Junior Associate,2024-05,2,2,2,4.0,Occasional User
7ffb30a9f8d2ba386e3924d7aef08ad6,1069,Junior Associate,2024-05,4,1,4,4.25,Occasional User
8048ec8ea19db8ed1eab2f0301c84178,1037,Junior Associate,2024-05,1,1,48,4.0,Occasional User
804e83564e85c16652590b31aa69afdf,1063,Senior Associate,2024-05,3,3,3,4.67,Occasional User
8062a4385b4123a0bf1ac51312c6a314,101149,Associate,2024-05,5,3,89,4.2,Regular User
809182b9f2debd711a10c6a61659c22d,1080,Associate,2024-05,1,1,1,5.0,Occasional User
80a38b113cbbd9e2fcc3bffff2d34479,1658,Associate,2024-05,4,2,19,4.25,Occasional User
80a4cc689a7e479b1edf4532c9d74956,1037,Senior Associate,2024-05,2,1,31,4.0,Occasional User
80b89ee7b78164eb17a7c8a8872dacb1,1068,Junior Associate,2024-05,6,2,40,4.0,Occasional User
80c05f8b1223a612a4106bb95bdc95df,1024,Partner,2024-05,1,1,2,4.0,Occasional User
80f772f98e3a796d7515e5e6e7956432,1068,Associate,2024-05,1,1,7,4.0,Occasional User
81035ab19b74303115d76cabc08f408e,1075,Associate,2024-05,5,2,69,4.8,Occasional User
813ba5241ea870ae533c09774b621d7b,1068,Partner,2024-05,13,7,194,3.69,Regular User
819feff143947e8628595ed3633bfaa6,101084,Associate,2024-05,1,1,20,4.0,Occasional User
81d4b22d1a1ab365bf83a7c61001111c,1037,Junior Associate,2024-05,3,3,27,3.33,Occasional User
82047674089dc7de013b0d32f2bc80df,101169,Associate,2024-05,5,3,48,3.8,Regular User
82270271ffbc33eb8f96949a524bc43f,1785,Partner,2024-05,3,2,45,4.67,Occasional User
82a4817523e54b7c689ee3af9a818770,101149,Junior Associate,2024-05,15,5,201,4.2,Regular User
82b475cebc0c9f3d2ef6598adbaa0639,1106,Junior Associate,2024-05,1,1,1,4.0,Occasional User
82f8197a071915e7cdab45676a6054b0,1785,Junior Associate,2024-05,2,2,33,5.0,Occasional User
83451d60de0f9137808a9a2f82f25c79,101169,Associate,2024-05,1,1,20,5.0,Occasional User
836f655885b03a4abcf73c864b1f00fb,1106,Senior Associate,2024-05,2,1,2,2.5,Occasional User
83a972533a909916b3a8b91b38f8134e,1080,Senior Associate,2024-05,2,2,11,4.5,Occasional User
83ae69e1b68f5eaa4633a7f639bf5a59,1068,Associate,2024-05,2,1,2,4.5,Occasional User
83f269430705c1d4f22a0c87b5cca679,1037,Junior Associate,2024-05,4,2,9,4.0,Occasional User
840be1544aadf7fe08c3f0a762324717,1037,Senior Associate,2024-05,10,3,173,4.4,Regular User
8424abb03f99cf14ea7395f3aa092729,1673,Associate,2024-05,1,1,2,3.0,Occasional User
8447742459ead8053df624b5f8f6c30b,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
844cb5f979d8838f03a10bf34d02f45a,1068,Partner,2024-05,1,1,1,5.0,Occasional User
8463549cd82158f57c95473c4949005c,1055,Senior Associate,2024-05,2,1,6,3.0,Occasional User
846f15b853d518470e87e202e9b2f789,1068,Associate,2024-05,2,2,2,4.0,Occasional User
848edff0494e6f096571a2dfd7dc6bb9,1068,Senior Associate,2024-05,3,3,49,4.0,Occasional User
848f6d0228025819cad4a1c9b5324d07,1050,Partner,2024-05,3,3,44,4.0,Occasional User
84d9c3bea54d595c47239790e40a4260,1022,Associate,2024-05,6,5,7,4.33,Regular User
84ec5369807f44180d682e0b642b1f5d,1068,Senior Associate,2024-05,1,1,1,4.0,Occasional User
84eeabdba3bc161e86e1eeca4535892e,1286,Junior Associate,2024-05,1,1,1,4.0,Occasional User
8516be6b310ba184b53a84cfbe4af00b,101169,Associate,2024-05,3,2,46,4.33,Occasional User
853fc3dc2cd3d2906fd86acee3e76c69,101149,Senior Associate,2024-05,5,2,84,4.6,Occasional User
8574da436a5f0a67e23faffbf6d03afb,1222,Junior Associate,2024-05,4,2,15,4.5,Occasional User
85afc8cb33933dd3fb32415a22795ac4,101169,Associate,2024-05,9,5,68,4.0,Regular User
85bf5ee75397d659e0cc4a06c270b8f9,1075,Senior Associate,2024-05,2,2,3,4.0,Occasional User
85e1400f0b5c56a957fda10b69ebaf8e,1065,Junior Associate,2024-05,1,1,23,4.0,Occasional User
85e1f305119bb414b70782b787c6fd7c,1068,Junior Associate,2024-05,11,4,32,4.09,Regular User
85ead897f1233f109b5a3c409c17b2e1,1673,Associate,2024-05,6,3,25,4.67,Regular User
8695861ce2bc72f9d0605581f831395c,1068,Partner,2024-05,1,1,1,5.0,Occasional User
86a5133fd394d7c576930e9047b43bb8,1022,Junior Associate,2024-05,2,1,4,3.5,Occasional User
873ccd6b263bcfd2be99b9a11ca159eb,1068,Partner,2024-05,1,1,32,3.0,Occasional User
8757c40105298c674f723be56bbd7c0b,1063,Partner,2024-05,3,3,3,3.33,Occasional User
87617269e64a8115092ef48070c25efd,1068,Senior Associate,2024-05,9,3,10,3.78,Regular User
877d5f40cb9792187c2d1000296d8fc7,1037,Associate,2024-05,17,7,70,4.06,Regular User
879aba37d57aabf03c0b3a3b45dec3f9,1037,Associate,2024-05,13,5,146,4.15,Regular User
87a779ce69bbf5d42084758d70500ee7,1068,Junior Associate,2024-05,2,2,2,4.5,Occasional User
87c2646890506be5649200be91f2a1b9,1024,Partner,2024-05,2,2,2,4.5,Occasional User
87ce79f9d63ddc1d35f0ae7bcda30553,1068,Associate,2024-05,2,2,26,4.0,Occasional User
87dbd2b6d361f38ac1fda9a2fba02c71,1106,Associate,2024-05,1,1,1,3.0,Occasional User
87e34b32a9763200f90a0ac2a145a11e,1286,Junior Associate,2024-05,1,1,1,4.0,Occasional User
8825afd63710afc4d0e68fab76e2334f,1286,Senior Associate,2024-05,2,1,2,4.0,Occasional User
88424fed01a4eda07f369359a8362e16,1286,Junior Associate,2024-05,2,2,3,3.0,Occasional User
88714f1db00d706dd7dc5b928f1d69f1,1080,Junior Associate,2024-05,2,2,2,4.0,Occasional User
8879daae54418a312f83d8b9cc271a08,1068,Senior Associate,2024-05,4,2,41,3.25,Occasional User
8897cef952fd1e74674c65f5f02376c0,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
88a9513cc8d5bec72692fd00d63bc7e2,101146,Senior Associate,2024-05,6,5,41,3.83,Regular User
88ee7ced6f65b024cedad9b56d812b5a,1658,Senior Associate,2024-05,2,2,3,4.0,Occasional User
8915bf7b69614dc3ff9c1911b64c9ef2,1658,Junior Associate,2024-05,6,4,49,4.33,Regular User
893a24d49322b03b0b119c66ac7da730,1286,Junior Associate,2024-05,1,1,2,5.0,Occasional User
894350bf4af0153ee36d23ab8c2bd118,1785,Associate,2024-05,1,1,1,5.0,Occasional User
8987f090d00bd700adef364697fc889f,1785,Junior Associate,2024-05,1,1,20,5.0,Occasional User
89998060f7ca5a5279a42086e70845dc,101084,Partner,2024-05,2,2,12,4.0,Occasional User
89add69bc4f74362e9ed4e1cdb91b15b,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
89b7a7fb50ebab6f3d633efd626990f3,1037,Junior Associate,2024-05,21,11,201,4.1,Active User
89f2399a663e079caaa3db38fb43e616,101149,Junior Associate,2024-05,1,1,19,3.0,Occasional User
89f757e8a7aa7c791a1a12cb63951423,1063,Partner,2024-05,1,1,2,5.0,Occasional User
89fb27640838a5238bf7021504bd0426,101169,Junior Associate,2024-05,17,6,100,4.35,Regular User
8a76d2625d30acc08a2231ddfd89c6bd,1050,Junior Associate,2024-05,50,11,305,4.04,Active User
8acf2665b923f69aa65dc9650ac65b88,101149,Junior Associate,2024-05,2,2,17,5.0,Occasional User
8b08ad0bc1ecfa5a44fd7697cf0d7f18,1785,Junior Associate,2024-05,2,1,2,4.0,Occasional User
8b36d03248efe75ec61cfc3457e33e70,1068,Senior Associate,2024-05,1,1,2,4.0,Occasional User
8b612153293d9a0d4b9456cfb39ae801,1068,Associate,2024-05,2,1,2,4.5,Occasional User
8b9054a75185aa4497496562839b0211,1069,Associate,2024-05,2,2,2,4.5,Occasional User
8ba6c28d9875ad3de9f9eee6e0a68da4,1024,Junior Associate,2024-05,1,1,25,3.0,Occasional User
8bb6a8bb6a2fb1c2a361ae842c51003f,1068,Associate,2024-05,2,1,65,4.0,Occasional User
8bba5f35542d1f493aedead58a48b94e,101146,Junior Associate,2024-05,2,1,4,4.5,Occasional User
8bba750fbe169ce1cf7eb8e534eb26bb,1068,Partner,2024-05,1,1,1,4.0,Occasional User
8bbf88a57ed282bafe4c801474f69e89,1040,Partner,2024-05,1,1,1,5.0,Occasional User
8be23d7a0dbe828f296208c80e685e4c,1063,Associate,2024-05,9,5,132,4.0,Regular User
8bf17823c4769d168a0f91a094c85ce4,1050,Partner,2024-05,2,1,2,3.0,Occasional User
8c24b1c60c7ff174877bf2c71701d27a,101084,Junior Associate,2024-05,7,4,104,4.0,Regular User
8c2db778e2e171baea7d9632faad9807,101149,Associate,2024-05,2,1,50,4.0,Occasional User
8c615ac3635c0709b93e1984370c6fcc,1069,Junior Associate,2024-05,2,1,4,4.5,Occasional User
8cb57bc2328c630a402cf919c11e6fdf,101146,Junior Associate,2024-05,1,1,16,4.0,Occasional User
8ce3510ca38345a3e12e56724d3fb7b3,1080,Partner,2024-05,1,1,6,3.0,Occasional User
8ce65afa3c28541bdb9b8cc261c928cb,1063,Junior Associate,2024-05,1,1,3,5.0,Occasional User
8d53313256c034500a11e357a69e45e0,101169,Junior Associate,2024-05,3,3,3,4.33,Occasional User
8d698f20b41e7069ab45c19ce05be660,1068,Senior Associate,2024-05,2,1,3,4.0,Occasional User
8d87982be0a607b1ec638d460baed4a7,1065,Associate,2024-05,2,1,2,4.5,Occasional User
8e1c9b68054b2a38f8cc240c7ba92c33,1022,Associate,2024-05,1,1,1,5.0,Occasional User
8e3405fb220ac0be6849de89fb5ea8cd,1073,Junior Associate,2024-05,1,1,42,5.0,Occasional User
8e3e3b50f10477598838f04e1760ddda,1668,Junior Associate,2024-05,2,2,67,4.0,Occasional User
8e8fb34161d42d9910daaf2a0affdcfa,101146,Associate,2024-05,2,2,5,4.0,Occasional User
8e9a14e51ff544fc553da7a9c8a64921,1785,Senior Associate,2024-05,1,1,1,4.0,Occasional User
8f03365b98ba21e1660f2bf39726e8d5,1068,Associate,2024-05,23,7,286,3.96,Regular User
8f21a2fcb1fc61db2c8722725d62a92f,1063,Junior Associate,2024-05,4,3,39,4.25,Occasional User
8f3ace7cfc4b3489cfc4f51e75803d8a,1068,Junior Associate,2024-05,1,1,29,5.0,Occasional User
8fc3cfe834df58528cc8add42b16c8a7,101084,Junior Associate,2024-05,1,1,1,3.0,Occasional User
90105b12ed4980a67ea5adef505686df,101146,Junior Associate,2024-05,3,3,52,4.0,Occasional User
9011c367dc1ac5bfa06fa4fea39136c6,1069,Junior Associate,2024-05,1,1,2,5.0,Occasional User
90132e65d45a0c4d4f111e9fbbbc2fd1,1022,Junior Associate,2024-05,1,1,1,5.0,Occasional User
90385b14e689b08d8b003d7324036cea,101169,Associate,2024-05,3,2,20,4.33,Occasional User
903c3977aa3f3463b2d15b51331f77ca,1673,Junior Associate,2024-05,2,1,35,4.5,Occasional User
9057b562f2ce9022adc1fe8993ecb6a3,1022,Junior Associate,2024-05,1,1,1,5.0,Occasional User
90886093fa950ef861923322e77f7366,1668,Senior Associate,2024-05,2,1,41,4.0,Occasional User
909458a8d4bcb4ae4bd83c468db9a51c,1022,Associate,2024-05,5,3,11,4.2,Regular User
90c408507f7b509c92f7f5df5b2642e7,1068,Partner,2024-05,1,1,1,5.0,Occasional User
90d37dcf39e7e2eb64c4105e182d0060,1035,Associate,2024-05,2,1,2,4.0,Occasional User
91346be8a6dc8dd8c46d67e2ab63d65b,1055,Junior Associate,2024-05,1,1,2,5.0,Occasional User
9148c50ab89007a3a94568495f03d89e,1022,Junior Associate,2024-05,1,1,3,5.0,Occasional User
914d95b597ead4b814db533b9931c498,1063,Partner,2024-05,6,4,58,3.17,Regular User
915133bd28b5630c3d3a95c71a2a0a71,1072,Junior Associate,2024-05,1,1,1,5.0,Occasional User
91787f76d4e18366b7a9a308e602eaed,1658,Junior Associate,2024-05,1,1,1,4.0,Occasional User
91917fee89f4d19257e97c9e5392b7a5,1738,Senior Associate,2024-05,7,6,11,4.71,Regular User
91c12307390843c7d3101a983d560b37,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
922f504502921c7d3507871227b57234,1037,Senior Associate,2024-05,28,12,303,4.29,Active User
923f97fec3a5ae1603101b1a02db51ce,1065,Senior Associate,2024-05,5,3,21,4.0,Regular User
92657159b73b6f6c2985549b52776233,1037,Junior Associate,2024-05,1,1,1,5.0,Occasional User
929d3b3016a8a26673ff4bb6bdd8a907,1055,Associate,2024-05,1,1,1,5.0,Occasional User
92c745fe92f5eadb7f71e2481e2e0ed0,1024,Associate,2024-05,1,1,1,5.0,Occasional User
92d134b436c41a22501b91f7c4a37f78,1024,Junior Associate,2024-05,1,1,1,5.0,Occasional User
92d4c2fc987cf6e25544f6334f0bf322,1069,Junior Associate,2024-05,1,1,3,2.0,Occasional User
92dfd5e1098a0f6fea8da052ae6e919b,1738,Junior Associate,2024-05,1,1,4,4.0,Occasional User
932242208574f5bc55c8d3bc394011d2,1024,Associate,2024-05,2,1,21,3.0,Occasional User
934a38ceeb6d8dbc277a0277bb3337d2,1286,Junior Associate,2024-05,1,1,1,4.0,Occasional User
934b1a7880a4116842d7582482ee5a65,1050,Associate,2024-05,1,1,1,4.0,Occasional User
9361c08bbb70e3db2a2a765145c31745,1022,Junior Associate,2024-05,3,1,26,4.33,Occasional User
938e3a726b1ef95fc533e001ccc4462c,1073,Associate,2024-05,10,5,72,4.2,Regular User
93e20c00328b7270dd1944787ab613fe,1050,Associate,2024-05,1,1,1,3.0,Occasional User
941099f8ce2193cc54927539a45890e5,101084,Associate,2024-05,4,4,32,4.25,Occasional User
94696b826046282e610bf911f725d9fd,1068,Senior Associate,2024-05,2,1,34,4.5,Occasional User
94b88be3745baa6652ea275bc0a4a2f8,1068,Senior Associate,2024-05,3,3,3,4.33,Occasional User
94bfdf8c0d8a26fc77dbce4e8bbd3e04,1286,Senior Associate,2024-05,1,1,1,5.0,Occasional User
94cd6737f653e1804204cbdf55156cc9,1065,Junior Associate,2024-05,1,1,1,5.0,Occasional User
94cf462b889f3b6fcfeef3310618a4a2,101084,Associate,2024-05,1,1,1,4.0,Occasional User
94f36cd6f7072e63493e234538a3d073,1040,Associate,2024-05,4,2,4,3.75,Occasional User
94f7d664e2669d93af169037b37ed905,1073,Senior Associate,2024-05,1,1,1,2.0,Occasional User
951b6c0a19deb81bf3a34004c80716ba,1068,Junior Associate,2024-05,1,1,1,5.0,Occasional User
953d2e0d25187fe5a22717db8bf02428,1075,Partner,2024-05,4,3,28,3.0,Occasional User
959b5219465673311024409b9272de79,1068,Junior Associate,2024-05,9,6,47,4.22,Regular User
95b2745cf6298195b971c6f15ac8da41,1068,Junior Associate,2024-05,2,1,3,3.5,Occasional User
95bc9efa45dcfb2405617cfe494959b2,1658,Senior Associate,2024-05,1,1,37,2.0,Occasional User
9625a288ca0cea02794b42785e43a940,101084,Associate,2024-05,5,3,32,4.2,Regular User
967fb5ecf1780d5b08037e8a504b9591,1055,Senior Associate,2024-05,2,1,2,3.5,Occasional User
96cb7953a723aeb0c0f6085d523299c3,1072,Junior Associate,2024-05,2,1,8,2.5,Occasional User
96f690bdc366b443a0abedf789aaaab2,1068,Senior Associate,2024-05,1,1,1,2.0,Occasional User
9718a693cca0a64b456efe525d312262,1738,Associate,2024-05,22,9,217,4.23,Active User
973208da90996df287bf903918aaea8f,101169,Junior Associate,2024-05,10,5,135,3.8,Regular User
974051abe9435b7db09db651f37328cd,1738,Associate,2024-05,10,7,83,4.4,Regular User
97544cffe3b8feb88c32fde95aae8cef,1068,Junior Associate,2024-05,4,2,7,4.0,Occasional User
97641a4d378b60c079cf6165734cc484,1072,Associate,2024-05,1,1,6,4.0,Occasional User
977560eed542dade38434c46a004684c,1055,Associate,2024-05,4,3,42,4.25,Occasional User
977b6c07d150864db01783875eae7423,1068,Junior Associate,2024-05,5,3,13,4.0,Regular User
97bbddc735c8a93154a912fd17cd918f,1068,Senior Associate,2024-05,1,1,1,4.0,Occasional User
97bd165b2427dd857b189f353475bbb7,101084,Associate,2024-05,1,1,1,5.0,Occasional User
97c582c68f5a19f29a855cf4748e925b,1068,Associate,2024-05,1,1,1,1.0,Occasional User
97f7375074bdfaeafd2d4f3e47bc2286,101169,Junior Associate,2024-05,2,2,2,3.5,Occasional User
97faf382bb0474a15a296789082e7935,1286,Junior Associate,2024-05,2,1,18,3.0,Occasional User
9806443214b240ca6091514ee7452af7,101169,Junior Associate,2024-05,5,2,82,3.6,Occasional User
98404676b766a58d5f9284150db8e9bb,1022,Associate,2024-05,1,1,27,4.0,Occasional User
98adb9580487e18e7278c2de1708aa6b,1658,Associate,2024-05,4,2,6,4.25,Occasional User
98c797f0b8d62a67c9865f3962dcce2b,1063,Senior Associate,2024-05,1,1,49,4.0,Occasional User
98e266cf8a890983ac60a93a4c55653a,1106,Junior Associate,2024-05,4,2,14,4.5,Occasional User
9908f25fd3677d3cadcb9a32df737cf5,1024,Junior Associate,2024-05,1,1,2,4.0,Occasional User
991eceaee26fbd7c5258ac70e10a3c16,1035,Associate,2024-05,4,4,94,4.75,Occasional User
9973db17df283ab674f6f353c2ac02d7,1738,Senior Associate,2024-05,2,2,2,4.0,Occasional User
9975db1f17686641f353029a4b693548,1069,Junior Associate,2024-05,2,1,64,4.0,Occasional User
997f795d40479a7f8742bb49d90ef181,1055,Junior Associate,2024-05,1,1,50,5.0,Occasional User
99824c09352ea6bf6f4c83ecc8e82b96,1068,Associate,2024-05,7,7,18,4.29,Regular User
9984149fa80d9c55d4fe9354260855b7,1065,Partner,2024-05,2,2,20,4.0,Occasional User
99a618fb5149be36a0c7d5acae6903f6,1024,Associate,2024-05,8,3,130,4.25,Regular User
9a91cb243f4d12d1487f4d631f34c31b,1222,Junior Associate,2024-05,3,1,41,4.0,Occasional User
9ab574bb9a12d4043ab893af5599afc1,1075,Senior Associate,2024-05,1,1,48,4.0,Occasional User
9b2e2dab313edc442ef89bb5cd9595c9,1080,Junior Associate,2024-05,2,1,3,4.5,Occasional User
9b37a1427c1d387f6ce1a42bfbca3c3b,1787,Junior Associate,2024-05,2,2,2,4.5,Occasional User
9b69c2b799736c4055ec7c7a2ea950f4,1065,Partner,2024-05,7,3,58,4.14,Regular User
9b797123623f2b4923f980a59369ea4c,1658,Junior Associate,2024-05,2,2,22,4.5,Occasional User
9b8615fe0f51b67f645980e3bc118573,1286,Junior Associate,2024-05,1,1,31,3.0,Occasional User
9b969a307fd3bdd098d28c565220a613,1063,Senior Associate,2024-05,4,4,36,3.5,Occasional User
9bd02cba859ed0a4731d95627cd4d95e,1022,Junior Associate,2024-05,1,1,1,5.0,Occasional User
9c44a0a2afe9a35cd579776d1d984fb6,1068,Junior Associate,2024-05,7,3,49,4.14,Regular User
9c61adbde1975d08dfd41a2e5f518d0e,1738,Associate,2024-05,1,1,2,4.0,Occasional User
9c8125d3a29c689390d5f3ca34de7f68,1022,Junior Associate,2024-05,7,4,82,4.43,Regular User
9cb73e7e60f8f2bca0f51b898ff19c95,1673,Associate,2024-05,1,1,1,2.0,Occasional User
9cd6e4305f6d3dfd1fca50cd36dd05ec,1055,Associate,2024-05,1,1,5,4.0,Occasional User
9d32fda7361add6787035b7a01f3f2f8,1022,Associate,2024-05,1,1,4,4.0,Occasional User
9d87872120fc30299a5ec1e2699ab747,1050,Junior Associate,2024-05,2,1,30,4.5,Occasional User
9d99fa52436d238993e03e95a0f94ca9,1069,Senior Associate,2024-05,4,3,22,4.0,Occasional User
9dc1179877a54a63e8cc4a760ae30dd2,1022,Junior Associate,2024-05,10,4,124,3.8,Regular User
9e6c63f3494c2dddd4641b572231e984,1022,Junior Associate,2024-05,3,2,15,4.33,Occasional User
9e873a5f4ba0e53f6abc200d24812561,1068,Junior Associate,2024-05,3,1,11,3.67,Occasional User
9ec8dfd4ac57fb1b646c4468c397bacc,1068,Junior Associate,2024-05,3,2,14,4.33,Occasional User
9eced44683e0326ff57d1578d5209a23,1785,Associate,2024-05,10,3,60,4.1,Regular User
9ed9c7460c4b5a735f9cddcfdafa0739,1787,Junior Associate,2024-05,5,3,36,4.4,Regular User
9f4bbcfd5d1e97579d6c8edac4120b51,101149,Junior Associate,2024-05,4,1,10,4.5,Occasional User
9f62a729de3ceed2d63b882ed791e887,1068,Junior Associate,2024-05,1,1,31,5.0,Occasional User
9f8a5be224186a950f84ffef3e20f8ba,1024,Associate,2024-05,2,1,2,4.5,Occasional User
9f941e05da9ad43dfbadc892be03c171,1080,Partner,2024-05,20,6,157,3.9,Regular User
9fadf9d84ad86db509e60e7d5ad4e60f,1068,Junior Associate,2024-05,1,1,5,5.0,Occasional User
9fb3730462e252e56da786e37e88347d,1076,Junior Associate,2024-05,2,2,32,4.5,Occasional User
9fc78aed24ba705b28203e23b7100568,1037,Senior Associate,2024-05,21,8,61,4.05,Active User
9fd9db0d0fdb2a6574d82f3f1c8d8665,1073,Partner,2024-05,11,6,101,3.91,Regular User
a0260f3fc8e565df73c7bba620591280,1050,Partner,2024-05,1,1,16,2.0,Occasional User
a02c6f9668c83ad37a33b363f2c83417,101084,Junior Associate,2024-05,4,4,23,4.75,Occasional User
a034e959555f721b4cbdbb6725342037,1068,Junior Associate,2024-05,5,2,23,4.2,Occasional User
a0b72572a8c0e7fa9e196f3db7c5f6e7,1106,Junior Associate,2024-05,1,1,28,4.0,Occasional User
a0b736ca0a8a49cc4ec31db70ae3c124,1068,Senior Associate,2024-05,1,1,10,4.0,Occasional User
a1052fda82de407e4de6686e78413abb,1050,Partner,2024-05,1,1,2,5.0,Occasional User
a116c15a1760de37454192e4eabb26e5,1065,Associate,2024-05,10,7,39,3.7,Regular User
a1204b8908c09b0e065eadc3d399a31c,1068,Junior Associate,2024-05,5,3,54,4.6,Regular User
a1efa9cbc33cdc9688906761cc8ac188,1658,Junior Associate,2024-05,16,5,124,4.19,Regular User
a1f53d342e0c5a73e13cea1616ceb7da,1050,Junior Associate,2024-05,9,4,80,4.11,Regular User
a21e1ad2078c2fa6fa8bcc08681610eb,1080,Junior Associate,2024-05,1,1,1,4.0,Occasional User
a232f456e2923c33bbec2ea617676eae,1785,Associate,2024-05,4,3,73,4.25,Occasional User
a24d1a1c042b3995825da68cda3ccfe6,1673,Junior Associate,2024-05,9,5,65,3.56,Regular User
a26443c706c58cb700ac4cd46f71345f,1037,Associate,2024-05,35,13,182,4.06,Active User
a268f8cd0477cff98d8256e0995d4f56,1222,Senior Associate,2024-05,1,1,1,5.0,Occasional User
a279d0c7347cfc0e3226fa8e9501e9e2,1286,Junior Associate,2024-05,1,1,2,4.0,Occasional User
a27c15e75e214e72c4721ed409ff00d3,1068,Senior Associate,2024-05,1,1,1,4.0,Occasional User
a281f1478936993093dace1c989b052c,1068,Junior Associate,2024-05,3,2,9,3.67,Occasional User
a29d721b3310f45dbc1f981b0f9e1028,1024,Senior Associate,2024-05,1,1,36,5.0,Occasional User
a2cc58e2d61b3045caf71c3f401bf2ca,1050,Associate,2024-05,1,1,29,4.0,Occasional User
a2e891b72936688049860e9e359bf36b,1040,Senior Associate,2024-05,12,1,52,3.75,Occasional User
a300b07f96f5607694ec418ce610dd5d,1738,Junior Associate,2024-05,2,2,7,4.5,Occasional User
a311d97a65018e7663bae297cc6e9751,101084,Junior Associate,2024-05,12,6,20,4.42,Regular User
a34a2712baf7d7293cd162ad2133b679,101084,Associate,2024-05,2,1,16,4.5,Occasional User
a3542eae2f6b1f4ab849d5bebdfff780,1037,Senior Associate,2024-05,8,6,61,4.12,Regular User
