user_id,cohort_month,user_title,months_since_signup,is_retained,events_count,active_days
7ee7534c6cdb317928bd969b0298efa6,2023-08,Junior Associate,5,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,0,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,1,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,2,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,3,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,4,0,0,0
30f91c0134464bd24c2a572706f6e4f7,2023-11,Junior Associate,5,1,3,1
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,0,0,0,0
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,1,0,0,0
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,2,0,0,0
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,3,0,0,0
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,4,0,0,0
0c7ffe779d2a440b0a2a63fdde7379be,2023-11,Junior Associate,5,1,1,1
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,0,0,0,0
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,1,0,0,0
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,2,0,0,0
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,3,0,0,0
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,4,0,0,0
ad90acc86db8fab8f1435bfba82cfa08,2023-08,Junior Associate,5,0,0,0
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,0,0,0,0
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,1,0,0,0
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,2,0,0,0
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,3,0,0,0
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,4,1,1,1
28768728118a9f4f37d42e31c40f5886,2024-01,Associate,5,1,7,3
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,0,0,0,0
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,1,0,0,0
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,2,0,0,0
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,3,0,0,0
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,4,0,0,0
28bf254dfa3ab62678846eddc064fdc6,2023-08,Associate,5,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,0,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,1,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,2,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,3,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,4,0,0,0
1505e0f240dc3429b02616c0a0d57a75,2023-08,Associate,5,0,0,0
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,0,0,0,0
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,1,0,0,0
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,2,0,0,0
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,3,1,2,1
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,4,1,1,1
38f87cb5d67ec989d74ee065f443c944,2024-01,Junior Associate,5,1,4,1
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,0,0,0,0
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,1,0,0,0
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,2,0,0,0
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,3,0,0,0
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,4,0,0,0
ab35be9cada662a4bd274975bdf6e118,2023-08,Junior Associate,5,0,0,0
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,0,0,0,0
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,1,0,0,0
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,2,0,0,0
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,3,0,0,0
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,4,1,5,3
4f70fc25b6c89cd355c38e691c71a610,2024-01,Senior Associate,5,1,9,5
fec05937cb971a78fac58924281839f2,2023-11,Partner,0,0,0,0
fec05937cb971a78fac58924281839f2,2023-11,Partner,1,0,0,0
fec05937cb971a78fac58924281839f2,2023-11,Partner,2,0,0,0
fec05937cb971a78fac58924281839f2,2023-11,Partner,3,0,0,0
fec05937cb971a78fac58924281839f2,2023-11,Partner,4,0,0,0
fec05937cb971a78fac58924281839f2,2023-11,Partner,5,1,15,6
3928137ace92c8f8f479276392812739,2024-01,Associate,0,0,0,0
3928137ace92c8f8f479276392812739,2024-01,Associate,1,0,0,0
3928137ace92c8f8f479276392812739,2024-01,Associate,2,0,0,0
3928137ace92c8f8f479276392812739,2024-01,Associate,3,0,0,0
3928137ace92c8f8f479276392812739,2024-01,Associate,4,0,0,0
3928137ace92c8f8f479276392812739,2024-01,Associate,5,1,3,3
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,0,0,0,0
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,1,0,0,0
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,2,0,0,0
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,3,0,0,0
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,4,0,0,0
690a1044e42431ee86545fdee84662f2,2023-11,Junior Associate,5,1,10,4
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,0,0,0,0
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,1,0,0,0
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,2,0,0,0
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,3,0,0,0
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,4,0,0,0
edf4789edb94d7190d9899c83fdfc569,2023-12,Senior Associate,5,1,6,3
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,0,0,0,0
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,1,0,0,0
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,2,0,0,0
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,3,0,0,0
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,4,0,0,0
50d09ed7c162a53042f8c45f106a8dda,2023-08,Junior Associate,5,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,0,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,1,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,2,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,3,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,4,0,0,0
98290d45f34f89c55f6589c92ab60f72,2023-11,Junior Associate,5,1,4,3
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,0,0,0,0
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,1,0,0,0
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,2,0,0,0
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,3,0,0,0
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,4,0,0,0
0f7c6e4d99b615aaa11083d139a74fbf,2023-08,Junior Associate,5,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,0,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,1,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,2,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,3,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,4,0,0,0
586db40f223d5a7cab1964e049084bd8,2023-08,Junior Associate,5,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,0,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,1,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,2,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,3,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,4,0,0,0
ff1fe3e02de7076931c53c4e54438e66,2023-12,Junior Associate,5,0,0,0
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,0,0,0,0
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,1,0,0,0
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,2,0,0,0
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,3,1,1,1
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,4,1,3,3
0ad0ee567152d741c06aa8f6d304bf72,2024-01,Junior Associate,5,1,5,3
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,0,0,0,0
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,1,0,0,0
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,2,0,0,0
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,3,0,0,0
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,4,0,0,0
e85f301e885bb4cb3694529e4f29caf9,2023-08,Associate,5,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,0,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,1,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,2,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,3,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,4,0,0,0
a078b615dd1b943dd7891578fe50ece3,2023-08,Junior Associate,5,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,0,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,1,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,2,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,3,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,4,0,0,0
f68606c3cd415e5ee095722caa5ecf85,2023-08,Associate,5,0,0,0
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,0,0,0,0
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,1,0,0,0
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,2,0,0,0
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,3,1,2,2
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,4,1,11,8
a994dcdd8ce732df95651b29160b4891,2024-01,Junior Associate,5,1,3,3
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,0,0,0,0
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,1,0,0,0
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,2,0,0,0
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,3,0,0,0
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,4,0,0,0
8e6eeb1b46a3ceadd7ba95c4957cf592,2023-11,Senior Associate,5,1,3,3
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,0,0,0,0
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,1,0,0,0
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,2,0,0,0
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,3,0,0,0
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,4,1,11,7
d833089f5626631714dd45fe7c94dc02,2024-01,Associate,5,1,4,3
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,0,0,0,0
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,1,0,0,0
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,2,0,0,0
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,3,0,0,0
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,4,0,0,0
0355280616bbc1b24d76cecfdb35657e,2024-01,Associate,5,1,1,1
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,0,0,0,0
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,1,0,0,0
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,2,0,0,0
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,3,0,0,0
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,4,0,0,0
12553623c48c5bf46a6667504a84c8da,2023-10,Junior Associate,5,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,0,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,1,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,2,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,3,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,4,0,0,0
5b52efbd22b66b5e0902702d8b5b1be2,2024-01,Junior Associate,5,1,8,6
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,0,0,0,0
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,1,0,0,0
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,2,0,0,0
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,3,0,0,0
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,4,0,0,0
1973883d909c7ae334f87d3f4de5eb14,2023-11,Senior Associate,5,1,15,8
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,0,0,0,0
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,1,0,0,0
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,2,0,0,0
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,3,0,0,0
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,4,0,0,0
4c3b0409e2fe9bb95d468b6171af59bb,2023-11,Senior Associate,5,1,19,5
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,0,0,0,0
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,1,0,0,0
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,2,0,0,0
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,3,0,0,0
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,4,0,0,0
7c6cd25bd7ee22e484227d06ee580857,2024-01,Associate,5,1,1,1
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,0,0,0,0
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,1,0,0,0
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,2,0,0,0
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,3,0,0,0
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,4,0,0,0
28a34f97b0e3219b032394cd98695907,2024-01,Senior Associate,5,1,4,2
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,0,0,0,0
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,1,0,0,0
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,2,0,0,0
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,3,0,0,0
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,4,0,0,0
80a4cc689a7e479b1edf4532c9d74956,2023-11,Senior Associate,5,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,0,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,1,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,2,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,3,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,4,0,0,0
cd7fa065ef44e1cb0eb76c8e9105d300,2023-12,Partner,5,1,4,2
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,0,0,0,0
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,1,0,0,0
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,2,0,0,0
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,3,1,4,3
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,4,1,2,1
26af8143e98e035f0d9b7d92f9a9b205,2024-01,Senior Associate,5,1,1,1
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,0,0,0,0
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,1,0,0,0
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,2,0,0,0
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,3,0,0,0
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,4,0,0,0
a36a9c314250d027347bc4a67f38b83c,2024-01,Senior Associate,5,1,16,4
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,0,0,0,0
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,1,0,0,0
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,2,0,0,0
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,3,0,0,0
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,4,0,0,0
1784f7c43a7fb6938392de12f77285c1,2023-11,Junior Associate,5,1,8,5
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,0,0,0,0
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,1,0,0,0
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,2,0,0,0
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,3,0,0,0
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,4,0,0,0
f22e066db977b355343dd8e6a1f37c0e,2023-11,Junior Associate,5,0,0,0
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,0,0,0,0
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,1,0,0,0
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,2,0,0,0
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,3,0,0,0
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,4,1,1,1
d5c48feea7609c57266740bf6d561e7a,2024-01,Junior Associate,5,1,2,2
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,0,0,0,0
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,1,0,0,0
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,2,0,0,0
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,3,0,0,0
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,4,0,0,0
6d394a8d709454b3c2dfb7b80a155127,2023-11,Junior Associate,5,1,1,1
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,0,0,0,0
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,1,0,0,0
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,2,0,0,0
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,3,0,0,0
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,4,0,0,0
e1ca69bc82d7c26cd7c0e8db4204aae3,2023-11,Junior Associate,5,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,0,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,1,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,2,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,3,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,4,0,0,0
a232f456e2923c33bbec2ea617676eae,2023-11,Associate,5,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,0,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,1,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,2,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,3,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,4,0,0,0
a37a399bc7943bc462ac4f860b2651df,2023-08,Junior Associate,5,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,0,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,1,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,2,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,3,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,4,0,0,0
38ec3ce108bf7ff84e2ac6d253c40d7e,2023-08,Senior Associate,5,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,0,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,1,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,2,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,3,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,4,0,0,0
74243c1bddd2bc68ddb5529a50a502b2,2023-08,Junior Associate,5,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,0,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,1,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,2,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,3,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,4,0,0,0
98404676b766a58d5f9284150db8e9bb,2023-11,Associate,5,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,0,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,1,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,2,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,3,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,4,0,0,0
3ae93fe2f54b3d4341ac42a7ecd2737b,2023-08,Associate,5,0,0,0
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,0,0,0,0
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,1,0,0,0
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,2,0,0,0
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,3,1,1,1
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,4,1,1,1
809182b9f2debd711a10c6a61659c22d,2024-01,Associate,5,1,1,1
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,0,0,0,0
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,1,0,0,0
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,2,0,0,0
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,3,0,0,0
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,4,0,0,0
f9a068e04b45e7032e7aedadd72885fc,2023-08,Associate,5,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,0,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,1,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,2,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,3,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,4,0,0,0
25c2ffb28ad1c0b19b5b8d841024aa45,2023-08,Associate,5,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,0,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,1,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,2,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,3,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,4,0,0,0
d142ced0976d96f5dd362674ccb7829e,2023-08,Associate,5,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,0,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,1,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,2,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,3,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,4,0,0,0
a24d1a1c042b3995825da68cda3ccfe6,2023-08,Junior Associate,5,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,0,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,1,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,2,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,3,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,4,0,0,0
6495f1934785fd28398183f00954b61a,2023-07,Junior Associate,5,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,0,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,1,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,2,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,3,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,4,0,0,0
9bd02cba859ed0a4731d95627cd4d95e,2023-11,Junior Associate,5,1,1,1
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,0,0,0,0
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,1,0,0,0
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,2,0,0,0
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,3,0,0,0
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,4,0,0,0
109d3e77410d1ac8065351ba3d718838,2023-11,Senior Associate,5,0,0,0
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,0,0,0,0
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,1,0,0,0
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,2,0,0,0
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,3,1,14,7
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,4,1,7,5
7885b22b94f9be47dd06ea94ef7de514,2024-01,Junior Associate,5,1,16,6
03be1de1e8c558c2315383dc23c3cb40,2023-08,Associate,0,0,0,0
03be1de1e8c558c2315383dc23c3cb40,2023-08,Associate,1,0,0,0
03be1de1e8c558c2315383dc23c3cb40,2023-08,Associate,2,0,0,0
03be1de1e8c558c2315383dc23c3cb40,2023-08,Associate,3,0,0,0
03be1de1e8c558c2315383dc23c3cb40,2023-08,Associate,4,0,0,0
